series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
G-1,2799,2898,2020-01-01 00:46:39,2020-01-01 00:48:18,2799,2839,0.5828329495021274,0.5619955775214405,0.5194864017622811
G-1,5277,5343,2020-01-01 01:27:57,2020-01-01 01:29:03,5277,5284,0.5827738302094595,0.5545895456203392,0.5194864017622811
G-1,6045,6118,2020-01-01 01:40:45,2020-01-01 01:41:58,6045,6059,0.5823491556303841,0.5543405564058393,0.5194864017622811
G-1,575,667,2020-01-01 00:09:35,2020-01-01 00:11:07,575,608,0.582321047782898,0.551872177159085,0.5194864017622811
G-1,1749,1841,2020-01-01 00:29:09,2020-01-01 00:30:41,1749,1782,0.5820272224290031,0.5583703277491722,0.5194864017622811
G-1,4327,4400,2020-01-01 01:12:07,2020-01-01 01:13:20,4327,4341,0.5789395655904498,0.5565173259803227,0.5194864017622811
G-1,5848,5917,2020-01-01 01:37:28,2020-01-01 01:38:37,5848,5858,0.5775003518377031,0.5565616101413579,0.5194864017622811
G-1,6240,6312,2020-01-01 01:44:00,2020-01-01 01:45:12,6240,6253,0.5768186279705593,0.5559126683035674,0.5194864017622811
G-1,5558,5632,2020-01-01 01:32:38,2020-01-01 01:33:52,5558,5573,0.5708194885935102,0.5457255191036634,0.5194864017622811
G-1,5372,5473,2020-01-01 01:29:32,2020-01-01 01:31:13,5372,5414,0.5704124740191868,0.5452409915353769,0.5194864017622811
G-1,6433,6501,2020-01-01 01:47:13,2020-01-01 01:48:21,6433,6442,0.5703712957245963,0.55184269121715,0.5194864017622811
G-1,2014,2130,2020-01-01 00:33:34,2020-01-01 00:35:30,2014,2071,0.5696778552872794,0.5422182943433376,0.5194864017622811
G-1,5114,5189,2020-01-01 01:25:14,2020-01-01 01:26:29,5114,5130,0.5633693081992013,0.5431433896056743,0.5194864017622811
G-1,6658,6736,2020-01-01 01:50:58,2020-01-01 01:52:16,6658,6677,0.5633173499788556,0.5367328100970813,0.5194864017622811
G-1,7138,7210,2020-01-01 01:58:58,2020-01-01 02:00:10,7138,7151,0.5630250828606741,0.5458919351198236,0.5194864017622811
G-1,6758,6831,2020-01-01 01:52:38,2020-01-01 01:53:51,6758,6772,0.5627762845584324,0.5480796132768903,0.5194864017622811
G-1,5469,5538,2020-01-01 01:31:09,2020-01-01 01:32:18,5469,5479,0.5622819662094116,0.5487144264307889,0.5194864017622811
G-1,114,186,2020-01-01 00:01:54,2020-01-01 00:03:06,114,127,0.5594332388469151,0.5459838381835391,0.5194864017622811
G-1,87,160,2020-01-01 00:01:27,2020-01-01 00:02:40,87,101,0.5579744321959359,0.5421235206581297,0.5194864017622811
G-1,1452,1543,2020-01-01 00:24:12,2020-01-01 00:25:43,1452,1484,0.552967505795615,0.5363468087854839,0.5194864017622811
G-1,1379,1452,2020-01-01 00:22:59,2020-01-01 00:24:12,1379,1393,0.5527188607624598,0.5386362024715968,0.5194864017622811
G-1,6625,6696,2020-01-01 01:50:25,2020-01-01 01:51:36,6625,6637,0.5524384038788931,0.5417811939349542,0.5194864017622811
G-1,6336,6405,2020-01-01 01:45:36,2020-01-01 01:46:45,6336,6346,0.550746304648263,0.5376619665653674,0.5194864017622811
G-1,4744,4815,2020-01-01 01:19:04,2020-01-01 01:20:15,4744,4756,0.5475344913346427,0.5391677768675835,0.5194864017622811
G-1,4371,4438,2020-01-01 01:12:51,2020-01-01 01:13:58,4371,4379,0.547136766569955,0.5360804734722016,0.5194864017622811
G-1,2532,2600,2020-01-01 00:42:12,2020-01-01 00:43:20,2532,2541,0.5437488215310233,0.533640967948096,0.5194864017622811
G-1,4989,5059,2020-01-01 01:23:09,2020-01-01 01:24:19,4989,5000,0.5434645584651401,0.5352927105767387,0.5194864017622811
G-1,6565,6637,2020-01-01 01:49:25,2020-01-01 01:50:37,6565,6578,0.5425417082650321,0.5332575659362637,0.5194864017622811
G-1,70,135,2020-01-01 00:01:10,2020-01-01 00:02:15,70,76,0.5365029914038522,0.5306798128449187,0.5194864017622811
G-1,2349,2419,2020-01-01 00:39:09,2020-01-01 00:40:19,2349,2360,0.5340781807899475,0.5293966052787645,0.5194864017622811
G-1,3406,3474,2020-01-01 00:56:46,2020-01-01 00:57:54,3406,3415,0.5333561301231384,0.5284045577049256,0.5194864017622811
G-1,7508,7570,2020-01-01 02:05:08,2020-01-01 02:06:10,7508,7511,0.529056327683585,0.5246454253792763,0.5194864017622811
G-1,7047,7110,2020-01-01 01:57:27,2020-01-01 01:58:30,7047,7051,0.5274979557309831,0.5245670531477247,0.5194864017622811
G-1,4181,4244,2020-01-01 01:09:41,2020-01-01 01:10:44,4181,4185,0.5264826416969299,0.5247577462877546,0.5194864017622811
G-1,6554,6617,2020-01-01 01:49:14,2020-01-01 01:50:17,6554,6558,0.5232322982379368,0.5208967387676239,0.5194864017622811
G-1,290,352,2020-01-01 00:04:50,2020-01-01 00:05:52,290,293,0.5229096412658691,0.5215263686009816,0.5194864017622811
G-1,755,816,2020-01-01 00:12:35,2020-01-01 00:13:36,755,757,0.5221386637006487,0.521514322076525,0.5194864017622811
