series,start_idx,end_idx,start_time,end_time,win_start,win_end,score_max,score_mean,threshold
F-1,1049,1157,2020-01-01 00:17:29,2020-01-01 00:19:17,1049,1098,0.6960182445389884,0.5375418995959418,0.4742556299482073
F-1,5936,6040,2020-01-01 01:38:56,2020-01-01 01:40:40,5936,5981,0.6878576363836015,0.556375855151911,0.4742556299482073
F-1,4532,4649,2020-01-01 01:15:32,2020-01-01 01:17:29,4532,4590,0.6866970828601292,0.5638510275262321,0.4742556299482073
F-1,1626,1748,2020-01-01 00:27:06,2020-01-01 00:29:08,1626,1689,0.6846867203712463,0.5670042474355016,0.4742556299482073
F-1,7316,7439,2020-01-01 02:01:56,2020-01-01 02:03:59,7316,7380,0.674394394670214,0.5795962322544265,0.4742556299482073
F-1,2892,2977,2020-01-01 00:48:12,2020-01-01 00:49:37,2892,2918,0.6638423715318953,0.5776551029984913,0.4742556299482073
F-1,7212,7299,2020-01-01 02:00:12,2020-01-01 02:01:39,7212,7240,0.6637231366974966,0.5815057874900367,0.4742556299482073
F-1,364,481,2020-01-01 00:06:04,2020-01-01 00:08:01,364,422,0.654833436012268,0.6070432853467816,0.4742556299482073
F-1,5840,5929,2020-01-01 01:37:20,2020-01-01 01:38:49,5840,5870,0.6348068628992353,0.5526708573240288,0.4742556299482073
F-1,62,176,2020-01-01 00:01:02,2020-01-01 00:02:56,62,117,0.6292390057018824,0.5886081527082287,0.4742556299482073
F-1,264,340,2020-01-01 00:04:24,2020-01-01 00:05:40,264,281,0.6270550915173121,0.5644678568083141,0.4742556299482073
F-1,7128,7248,2020-01-01 01:58:48,2020-01-01 02:00:48,7128,7189,0.6195126090730939,0.5342348548261802,0.4742556299482073
F-1,299,383,2020-01-01 00:04:59,2020-01-01 00:06:23,299,324,0.6157274501664297,0.5746041637855571,0.4742556299482073
F-1,5176,5284,2020-01-01 01:26:16,2020-01-01 01:28:04,5176,5225,0.6156149847166877,0.5570084914139339,0.4742556299482073
F-1,4375,4490,2020-01-01 01:12:55,2020-01-01 01:14:50,4375,4431,0.6102578214236668,0.5538708696090487,0.4742556299482073
F-1,671,786,2020-01-01 00:11:11,2020-01-01 00:13:06,671,727,0.6066705499376569,0.5717976008142742,0.4742556299482073
F-1,2999,3073,2020-01-01 00:49:59,2020-01-01 00:51:13,2999,3014,0.6058634264128548,0.5434595649795873,0.4742556299482073
F-1,4134,4246,2020-01-01 01:08:54,2020-01-01 01:10:46,4134,4187,0.6001449993678502,0.557849048700913,0.4742556299482073
F-1,604,684,2020-01-01 00:10:04,2020-01-01 00:11:24,604,625,0.5977112225123814,0.532949860993918,0.4742556299482073
F-1,5265,5379,2020-01-01 01:27:45,2020-01-01 01:29:39,5265,5320,0.5926005840301513,0.5715888100011007,0.4742556299482073
F-1,1003,1078,2020-01-01 00:16:43,2020-01-01 00:17:58,1003,1019,0.5770382029669625,0.5384753654483987,0.4742556299482073
F-1,2689,2780,2020-01-01 00:44:49,2020-01-01 00:46:20,2689,2721,0.5761954528944833,0.5426525545842719,0.4742556299482073
F-1,5647,5722,2020-01-01 01:34:07,2020-01-01 01:35:22,5647,5663,0.5754072921616691,0.5368210738446533,0.4742556299482073
F-1,1729,1807,2020-01-01 00:28:49,2020-01-01 00:30:07,1729,1748,0.5702362699168069,0.5183970432196345,0.4742556299482073
F-1,3141,3213,2020-01-01 00:52:21,2020-01-01 00:53:33,3141,3154,0.5643772482872009,0.5309525585296203,0.4742556299482073
F-1,2426,2539,2020-01-01 00:40:26,2020-01-01 00:42:19,2426,2480,0.561071583202907,0.5306631745456102,0.4742556299482073
F-1,2850,2917,2020-01-01 00:47:30,2020-01-01 00:48:37,2850,2858,0.5403732998030527,0.5092972900186266,0.4742556299482073
F-1,8182,8261,2020-01-01 02:16:22,2020-01-01 02:17:41,8182,8202,0.5381534099578857,0.5133301299445483,0.4742556299482073
F-1,8233,8299,2020-01-01 02:17:13,2020-01-01 02:18:19,8233,8240,0.5365667981760842,0.5177907235920429,0.4742556299482073
F-1,2362,2441,2020-01-01 00:39:22,2020-01-01 00:40:41,2362,2382,0.5334238154547555,0.5115501971877352,0.4742556299482073
F-1,5548,5623,2020-01-01 01:32:28,2020-01-01 01:33:43,5548,5564,0.528038672038487,0.506660141614305,0.4742556299482073
F-1,5891,5956,2020-01-01 01:38:11,2020-01-01 01:39:16,5891,5897,0.5258742272853851,0.504380132470812,0.4742556299482073
F-1,3030,3106,2020-01-01 00:50:30,2020-01-01 00:51:46,3030,3047,0.5239514793668474,0.5070731970998975,0.4742556299482073
F-1,6152,6259,2020-01-01 01:42:32,2020-01-01 01:44:19,6152,6200,0.5208093268530709,0.5101259867755733,0.4742556299482073
F-1,1581,1645,2020-01-01 00:26:21,2020-01-01 00:27:25,1581,1586,0.5204711471285138,0.5053497176794779,0.4742556299482073
F-1,6670,6754,2020-01-01 01:51:10,2020-01-01 01:52:34,6670,6695,0.5191733879702431,0.4990982724415077,0.4742556299482073
F-1,1494,1573,2020-01-01 00:24:54,2020-01-01 00:26:13,1494,1514,0.5190542255129131,0.5037684669705476,0.4742556299482073
F-1,3594,3675,2020-01-01 00:59:54,2020-01-01 01:01:15,3594,3616,0.5159280598163605,0.4973315307812661,0.4742556299482073
F-1,6380,6468,2020-01-01 01:46:20,2020-01-01 01:47:48,6380,6409,0.5130953107561383,0.5029199469657171,0.4742556299482073
F-1,2164,2237,2020-01-01 00:36:04,2020-01-01 00:37:17,2164,2178,0.5122290509087699,0.49439689914385476,0.4742556299482073
F-1,2522,2622,2020-01-01 00:42:02,2020-01-01 00:43:42,2522,2563,0.5100168245179312,0.49713871035040647,0.4742556299482073
F-1,5069,5134,2020-01-01 01:24:29,2020-01-01 01:25:34,5069,5075,0.5081311123711723,0.4919675539950935,0.4742556299482073
F-1,866,950,2020-01-01 00:14:26,2020-01-01 00:15:50,866,891,0.5065782070159912,0.4936909346462607,0.4742556299482073
F-1,4472,4536,2020-01-01 01:14:32,2020-01-01 01:15:36,4472,4477,0.5045681680951799,0.4900981613567897,0.4742556299482073
F-1,7009,7093,2020-01-01 01:56:49,2020-01-01 01:58:13,7009,7034,0.5044921083109719,0.49143495746366267,0.4742556299482073
F-1,6647,6713,2020-01-01 01:50:47,2020-01-01 01:51:53,6647,6654,0.5032274552753992,0.49114131288869034,0.4742556299482073
F-1,4320,4384,2020-01-01 01:12:00,2020-01-01 01:13:04,4320,4325,0.4980152675083705,0.4876165602888379,0.4742556299482073
F-1,5798,5859,2020-01-01 01:36:38,2020-01-01 01:37:39,5798,5800,0.49625587889126366,0.49379365500949673,0.4742556299482073
F-1,15,79,2020-01-01 00:00:15,2020-01-01 00:01:19,15,20,0.49587950536182945,0.4903541519528343,0.4742556299482073
F-1,8285,8349,2020-01-01 02:18:05,2020-01-01 02:19:09,8285,8290,0.4953898276601518,0.48766190523193,0.4742556299482073
F-1,1942,2020,2020-01-01 00:32:22,2020-01-01 00:33:40,1942,1961,0.4950000430856432,0.4847320220300129,0.4742556299482073
F-1,1831,1893,2020-01-01 00:30:31,2020-01-01 00:31:33,1831,1834,0.49260947534016203,0.4847355218870299,0.4742556299482073
F-1,193,266,2020-01-01 00:03:13,2020-01-01 00:04:26,193,207,0.4914634355476923,0.4839276634511493,0.4742556299482073
F-1,2353,2418,2020-01-01 00:39:13,2020-01-01 00:40:18,2353,2359,0.4893461338111333,0.48514908065601275,0.4742556299482073
F-1,2343,2408,2020-01-01 00:39:03,2020-01-01 00:40:08,2343,2349,0.4889844059944152,0.4846355379844197,0.4742556299482073
F-1,2947,3011,2020-01-01 00:49:07,2020-01-01 00:50:11,2947,2952,0.48665552479880186,0.4824578712383905,0.4742556299482073
F-1,1355,1417,2020-01-01 00:22:35,2020-01-01 00:23:37,1355,1358,0.484052164213998,0.4797745389597756,0.4742556299482073
F-1,3838,3902,2020-01-01 01:03:58,2020-01-01 01:05:02,3838,3843,0.4837260501725332,0.48115856235935567,0.4742556299482073
F-1,906,971,2020-01-01 00:15:06,2020-01-01 00:16:11,906,912,0.4836976400443485,0.4816240941991611,0.4742556299482073
F-1,1753,1817,2020-01-01 00:29:13,2020-01-01 00:30:17,1753,1758,0.4824154376983642,0.48111485441525775,0.4742556299482073
F-1,897,961,2020-01-01 00:14:57,2020-01-01 00:16:01,897,902,0.4815586847918374,0.4808505752256938,0.4742556299482073
F-1,6754,6816,2020-01-01 01:52:34,2020-01-01 01:53:36,6754,6757,0.4815277542386736,0.48037191799708767,0.4742556299482073
F-1,2568,2632,2020-01-01 00:42:48,2020-01-01 00:43:52,2568,2573,0.4809912187712532,0.4784427810282934,0.4742556299482073
F-1,3020,3083,2020-01-01 00:50:20,2020-01-01 00:51:23,3020,3024,0.480689070054463,0.4790636897087097,0.4742556299482073
F-1,1968,2030,2020-01-01 00:32:48,2020-01-01 00:33:50,1968,1971,0.47589021495410366,0.475494734942913,0.4742556299482073
